run_id,epoch,base_harm,beta,conformal_score,conformal_method,gamma,alpha,k,nDCG @ k,"H(S,X)",|S|,random_items,Recall @ k,items_exhaustes,Method,Collective,Report Strategy,Report Fraction,likes_softmax_temperature,topk_n
0,100,0.3,0.0,Harm,hybrid,0.49045324325561523,0.0023785926660059467,20,0.5899673022001295,0.0022893954410307237,19.975222993062438,0.5102081268582755,0.6432669807526669,0.3571588072198732,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.5153121948242188,0.0022794846382556988,20,0.5783462705063612,0.0022596630327056492,19.9599603567889,0.5855302279484639,0.6423978148668014,0.43724284362227805,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.577459454536438,0.0021803766105054512,20,0.5366220851008835,0.0022101090188305253,19.890981169474728,0.7466798810703666,0.6368760940775428,0.6474859488878931,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.6396067142486572,0.0020812685827552033,20,0.4741456056399659,0.002140733399405352,19.72844400396432,0.8862239841427155,0.6189285145724637,0.7968554508222544,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.6893246173858643,0.0019821605550049554,20,0.4297933328726572,0.0020019821605550053,19.493954410307236,1.044796828543112,0.5936764645444959,0.8499957478911406,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.72661292552948,0.0018830525272547079,20,0.4104544523038117,0.00176412289395441,19.21585728444004,1.2158572844400397,0.561456714910737,0.8645693721166646,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.7887603044509888,0.00178394449950446,20,0.3885294900580692,0.0015758176412289395,18.425173439048564,1.6743310208126858,0.4825309668331528,0.8715608309531162,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.8260486125946045,0.0016848364717542122,20,0.37796057818409,0.0015064420218037662,17.70049554013875,2.090782953419227,0.40980154726543266,0.8730799414166068,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.8384780883789062,0.0015857284440039645,20,0.37297881245866915,0.0014370664023785928,17.40455896927651,2.2622398414271556,0.38263838786604487,0.8734441369055198,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.850907564163208,0.0014866204162537167,20,0.3694300814284278,0.0013379583746283448,17.114370664023784,2.4499504459861248,0.35413135844215876,0.8737008475216861,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.8757665157318115,0.001387512388503469,20,0.36208169076305446,0.0011694747274529238,16.442616451932608,2.884638255698712,0.29940525273848123,0.8741511924118025,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.8881959915161133,0.001288404360753221,20,0.35656267565361177,0.0011496531219028743,16.070366699702674,3.1357779980178395,0.27110913448903273,0.8742541738512055,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.9130548238754272,0.0011892963330029733,20,0.3465356971668027,0.0010009910802775026,15.263032705649158,3.708820614469772,0.21977389279994777,0.8744444645776218,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.9130548238754272,0.0010901883052527256,20,0.3465356971668027,0.0010009910802775026,15.263032705649158,3.708820614469772,0.21977389279994777,0.8744444645776218,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.925484299659729,0.0009910802775024777,20,0.3402647716621561,0.0008424182358771061,14.815857284440039,4.03607532210109,0.19602586524939375,0.8745216903340108,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.9503432512283325,0.00089197224975223,20,0.32789352252874515,0.0007234886025768088,13.912784935579783,4.736570862239842,0.15462516367179355,0.8747074612532263,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.9627727270126343,0.0007928642220019822,20,0.3239102946036637,0.0006541129831516353,13.442021803766105,5.105054509415263,0.13751988371012358,0.8747390368619198,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.9876315593719482,0.0006937561942517345,20,0.3116939094090842,0.0005649157581764123,12.462834489593657,5.879682854311199,0.10839301475988478,0.8747954063068473,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.00006103515625,0.0005946481665014867,20,0.3052527185667707,0.0004955401387512388,11.999008919722497,6.260455896927651,0.09673248776950907,0.8748334359536893,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.0124905109405518,0.0004955401387512388,20,0.30035454631194314,0.00033696729435084245,11.539345887016848,6.633696729435084,0.08624071399070864,0.8748634570317647,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.049778938293457,0.0003964321110009911,20,0.28686438563567346,0.00013875123885034686,10.318533201189297,7.541129831516352,0.06386526785311562,0.8748989237057323,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.0994967222213745,0.00029732408325074334,20,0.2709479960649336,7.928642220019822e-05,9.256888007928643,8.236471754212092,0.046829721755268006,0.8749298535584972,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.348085880279541,0.00019821605550049556,20,0.2600732585235086,2.9732408325074337e-05,8.621010901883052,8.621010901883052,0.036184730114202326,0.8749478901234103,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.348085880279541,9.910802775024778e-05,20,0.2600732585235086,2.9732408325074337e-05,8.621010901883052,8.621010901883052,0.036184730114202326,0.8749478901234103,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.0,-1.0,20,0.608439394557621,0.0023785926660059467,20.0,0.0,0.4669883650486553,0.0,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.348085880279541,0.0,20,0.2600732585235086,2.9732408325074337e-05,8.621010901883052,8.621010901883052,0.036184730114202326,0.8749478901234103,Conformal,0.001,tag,0.25,1.0,0
1,100,0.3,0.0,Harm,hybrid,0.5864710807800293,0.0021194794952681386,20,0.457661818837315,0.0019420347003154578,19.64570189274448,0.939077287066246,0.6045176602990675,0.8238026386498271,Conformal,0.001,tag,0.25,1.0,0
