run_id,epoch,base_harm,beta,conformal_score,conformal_method,gamma,alpha,k,nDCG @ k,"H(S,X)",|S|,random_items,Recall @ k,items_exhaustes,Method,Collective,Report Strategy,Report Fraction,likes_softmax_temperature,topk_n
0,100,0.3,0.0,Harm,hybrid,0.5526005029678345,0.0023861602704314975,20,0.5556008341957824,0.0022270829190693974,19.92881288526546,0.6838337641678266,0.6390005601254969,0.5655401836798648,Conformal,0.005,top_ranker_q1,0.05,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.577459454536438,0.0022867369258301852,20,0.5367234177167501,0.002217140584609266,19.890634320938556,0.7454762378206403,0.6374787315897914,0.6471130895444657,Conformal,0.005,top_ranker_q1,0.05,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.6396067142486572,0.002187313581228873,20,0.4727226895017705,0.0021475442433883476,19.727580035792403,0.8854643070192881,0.6193882980584663,0.7962900075487904,Conformal,0.005,top_ranker_q1,0.05,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.6893246173858643,0.0020878902366275602,20,0.43225336319921576,0.00200835156094651,19.492344402465697,1.044541658381388,0.5941420315039239,0.8495432392174748,Conformal,0.005,top_ranker_q1,0.05,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.7390424013137817,0.001988466892026248,20,0.4061585821620418,0.0017796778683634917,19.093457943925234,1.288725392722211,0.549870093450639,0.8666744850697002,Conformal,0.005,top_ranker_q1,0.05,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.7887603044509888,0.0018890435474249356,20,0.38984989502560424,0.001580831179160867,18.420163054285148,1.675084509842911,0.4816998570979429,0.8711521956966537,Conformal,0.005,top_ranker_q1,0.05,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.8260486125946045,0.0017896202028236231,20,0.37997429987720627,0.0015112348379399483,17.69317955856035,2.0918671704116125,0.40946721120499585,0.8726761392815234,Conformal,0.005,top_ranker_q1,0.05,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.8384780883789062,0.0016901968582223106,20,0.37477068899068805,0.0014416384967190297,17.396301451580833,2.2636707098826805,0.38173124164341815,0.8730414934755115,Conformal,0.005,top_ranker_q1,0.05,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.8633370399475098,0.0015907735136209984,20,0.36764904116751346,0.0012626764764366674,16.785046728971963,2.65758600119308,0.32700248889058897,0.873599066287683,Conformal,0.005,top_ranker_q1,0.05,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.8757665157318115,0.001491350169019686,20,0.36091625853025355,0.0011632531318353549,16.43129846888049,2.887253927222112,0.299039317813508,0.8737507985121383,Conformal,0.005,top_ranker_q1,0.05,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.9006253480911255,0.0013919268244183736,20,0.3523387121644504,0.0010638297872340426,15.674487969775303,3.412805726784649,0.24468681851983318,0.8739805266805882,Conformal,0.005,top_ranker_q1,0.05,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.9130548238754272,0.001292503479817061,20,0.3471327430121793,0.000994233446013124,15.247961821435673,3.7124676874130045,0.21903406746377888,0.874045003737145,Conformal,0.005,top_ranker_q1,0.05,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.9130548238754272,0.0011930801352157488,20,0.3471327430121793,0.000994233446013124,15.247961821435673,3.7124676874130045,0.21903406746377888,0.874045003737145,Conformal,0.005,top_ranker_q1,0.05,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.925484299659729,0.0010936567906144365,20,0.34043466856258414,0.0008450984291111553,14.799363690594552,4.040763571286538,0.1968169309747906,0.8741224751909097,Conformal,0.005,top_ranker_q1,0.05,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.9503432512283325,0.000994233446013124,20,0.3293192636573085,0.0007257904155895805,13.893418174587394,4.740703917279777,0.15481968324620263,0.8743088371490408,Conformal,0.005,top_ranker_q1,0.05,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.975202202796936,0.0008948101014118116,20,0.31816527941954226,0.0005766553986876119,12.92503479817061,5.48936170212766,0.1221674231706832,0.8743719237806736,Conformal,0.005,top_ranker_q1,0.05,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.9876315593719482,0.0007953867568104992,20,0.3119618277768449,0.0005667130642274806,12.438854643070194,5.879498906343209,0.10803836269862421,0.8743970620039858,Conformal,0.005,top_ranker_q1,0.05,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.00006103515625,0.0006959634122091868,20,0.3054976952595281,0.000497116723006562,11.97355339033605,6.2569099224497915,0.09574171055119479,0.8744352126439376,Conformal,0.005,top_ranker_q1,0.05,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.0124905109405518,0.0005965400676078744,20,0.30036148467729334,0.00033803937164446216,11.512427918075163,6.627758997812687,0.08633642100884263,0.8744653292354847,Conformal,0.005,top_ranker_q1,0.05,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.0373494625091553,0.000497116723006562,20,0.29009756292186756,0.00018890435474249354,10.66295486180155,7.258699542652614,0.07033687778217801,0.8744843802277318,Conformal,0.005,top_ranker_q1,0.05,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.0622084140777588,0.0003976933784052496,20,0.2822600397013248,0.00010936567906144364,9.954066414794193,7.752833565321137,0.058421838373928954,0.8745091408102326,Conformal,0.005,top_ranker_q1,0.05,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.0994967222213745,0.0002982700338039372,20,0.27209006234007277,6.959634122091868e-05,9.229071385961424,8.214356730960429,0.04672887794048992,0.8745319370058895,Conformal,0.005,top_ranker_q1,0.05,1.0,0
