run_id,epoch,base_harm,beta,conformal_score,conformal_method,gamma,alpha,k,nDCG @ k,"H(S,X)",|S|,random_items,Recall @ k,items_exhaustes,Method,Collective,Report Strategy,Report Fraction,likes_softmax_temperature,topk_n
0,100,0.3,0.0,Harm,hybrid,0.6893246173858643,0.0023861602704314975,20,0.43225336319921576,0.00200835156094651,19.492344402465697,1.044541658381388,0.5941420315039239,0.8495432392174748,Conformal,0.005,low_risk_q1,0.005,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.7514718770980835,0.0022867369258301852,20,0.4018622884919612,0.0017697355339033607,18.952674487969777,1.3680652217140585,0.5353361238416231,0.868203190904382,Conformal,0.005,low_risk_q1,0.005,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.8011897802352905,0.002187313581228873,20,0.387810459229117,0.0016106581825412606,18.205408629946312,1.7983694571485385,0.4608613003111215,0.8717575794673058,Conformal,0.005,low_risk_q1,0.005,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.8260486125946045,0.0020878902366275602,20,0.37997429987720627,0.0015112348379399483,17.69317955856035,2.0918671704116125,0.40946721120499585,0.8726761392815234,Conformal,0.005,low_risk_q1,0.005,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.8384780883789062,0.001988466892026248,20,0.37477068899068805,0.0014416384967190297,17.396301451580833,2.2636707098826805,0.38173124164341815,0.8730414934755115,Conformal,0.005,low_risk_q1,0.005,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.8633370399475098,0.0018890435474249356,20,0.36764904116751346,0.0012626764764366674,16.785046728971963,2.65758600119308,0.32700248889058897,0.873599066287683,Conformal,0.005,low_risk_q1,0.005,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.8757665157318115,0.0017896202028236231,20,0.36091625853025355,0.0011632531318353549,16.43129846888049,2.887253927222112,0.299039317813508,0.8737507985121383,Conformal,0.005,low_risk_q1,0.005,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.9006253480911255,0.0016901968582223106,20,0.3523387121644504,0.0010638297872340426,15.674487969775303,3.412805726784649,0.24468681851983318,0.8739805266805882,Conformal,0.005,low_risk_q1,0.005,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.9130548238754272,0.0015907735136209984,20,0.3471327430121793,0.000994233446013124,15.247961821435673,3.7124676874130045,0.21903406746377888,0.874045003737145,Conformal,0.005,low_risk_q1,0.005,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.925484299659729,0.001491350169019686,20,0.34043466856258414,0.0008450984291111553,14.799363690594552,4.040763571286538,0.1968169309747906,0.8741224751909097,Conformal,0.005,low_risk_q1,0.005,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.925484299659729,0.0013919268244183736,20,0.34043466856258414,0.0008450984291111553,14.799363690594552,4.040763571286538,0.1968169309747906,0.8741224751909097,Conformal,0.005,low_risk_q1,0.005,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.9627727270126343,0.001292503479817061,20,0.3242529319608433,0.0006561940743686619,13.421157287731159,5.108570292304633,0.13696760261868393,0.8743405132170183,Conformal,0.005,low_risk_q1,0.005,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.975202202796936,0.0011930801352157488,20,0.31816527941954226,0.0005766553986876119,12.92503479817061,5.48936170212766,0.1221674231706832,0.8743719237806736,Conformal,0.005,low_risk_q1,0.005,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.00006103515625,0.0010936567906144365,20,0.3054976952595281,0.000497116723006562,11.97355339033605,6.2569099224497915,0.09574171055119479,0.8744352126439376,Conformal,0.005,low_risk_q1,0.005,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.0124905109405518,0.000994233446013124,20,0.30036148467729334,0.00033803937164446216,11.512427918075163,6.627758997812687,0.08633642100884263,0.8744653292354847,Conformal,0.005,low_risk_q1,0.005,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.0249199867248535,0.0008948101014118116,20,0.295226770397541,0.000248558361503281,11.078345595545834,6.957645655199841,0.07837370622706387,0.8744739308389732,Conformal,0.005,low_risk_q1,0.005,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.049778938293457,0.0007953867568104992,20,0.2875402282916877,0.00013919268244183734,10.289520779479021,7.527540266454563,0.06382011067333873,0.8745009087483435,Conformal,0.005,low_risk_q1,0.005,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.074637770652771,0.0006959634122091868,20,0.2782434096838388,7.953867568104991e-05,9.663352555179957,7.946112547226089,0.05398138882427685,0.8745148383688665,Conformal,0.005,low_risk_q1,0.005,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.0870672464370728,0.0005965400676078744,20,0.2751291516875303,6.959634122091868e-05,9.42573076158282,8.094849870749652,0.049494892616828726,0.8745200115811618,Conformal,0.005,low_risk_q1,0.005,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.0994967222213745,0.000497116723006562,20,0.27209006234007277,6.959634122091868e-05,9.229071385961424,8.214356730960429,0.04672887794048992,0.8745319370058895,Conformal,0.005,low_risk_q1,0.005,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.124355673789978,0.0003976933784052496,20,0.2679685431011166,3.9769337840524956e-05,8.958639888645854,8.385364883674686,0.04269519580351431,0.8745427755784021,Conformal,0.005,low_risk_q1,0.005,1.0,0
