run_id,epoch,base_harm,beta,score_type,conformal_method,Collective,Report Strategy,Report Fraction,likes_softmax_temperature,topk_n,gamma,calib_risk_adjusted,num_adv_users,calib_set_size,avg_harm_adv_raw,total_flagged_items,total_items_seen_by_adv_users
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.11756947636604309,0.0025555555555555557,4,4049,0.1625,13,968
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.12999893724918365,0.0025555555555555557,4,4049,0.1625,13,968
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.14242839813232422,0.0025555555555555557,4,4049,0.1625,13,968
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.1548578441143036,0.0025555555555555557,4,4049,0.1625,13,968
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.16728731989860535,0.0025555555555555557,4,4049,0.1625,13,968
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.17971676588058472,0.0025555555555555557,4,4049,0.1625,13,968
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.19214622676372528,0.0025555555555555557,4,4049,0.1625,13,968
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.20457568764686584,0.0025555555555555557,4,4049,0.1625,13,968
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.2170051485300064,0.0025555555555555557,4,4049,0.1625,13,968
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.22943460941314697,0.0025555555555555557,4,4049,0.1625,13,968
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.24186407029628754,0.0025555555555555557,4,4049,0.1625,13,968
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.2542935311794281,0.00254320987654321,4,4049,0.1625,13,968
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.26672297716140747,0.00254320987654321,4,4049,0.1625,13,968
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.27915245294570923,0.00254320987654321,4,4049,0.1625,13,968
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.2915818989276886,0.00254320987654321,4,4049,0.1625,13,968
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.30401134490966797,0.0025308641975308644,4,4049,0.1625,13,968
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.3164408206939697,0.0025308641975308644,4,4049,0.1625,13,968
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.3288702964782715,0.0025308641975308644,4,4049,0.1625,13,968
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.34129974246025085,0.0025308641975308644,4,4049,0.1625,13,968
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.3537291884422302,0.0025308641975308644,4,4049,0.1625,13,968
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.366158664226532,0.0025185185185185185,4,4049,0.1625,13,968
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.37858811020851135,0.0025185185185185185,4,4049,0.1625,13,968
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.3910175859928131,0.0025185185185185185,4,4049,0.1625,13,968
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.4034470319747925,0.0025185185185185185,4,4049,0.1625,13,968
0,100,0.3,0.0,harm,hybrid,0.001,low_risk_q1,0.01,1.0,0,0.41587647795677185,0.0025185185185185185,4,4049,0.1625,13,968
