run_id,epoch,base_harm,beta,score_type,conformal_method,Collective,Report Strategy,Report Fraction,likes_softmax_temperature,topk_n,gamma,calib_risk_adjusted,num_adv_users,calib_set_size,avg_harm_adv_raw,total_flagged_items,total_items_seen_by_adv_users
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.11756947636604309,0.0032962962962962963,40,4049,0.09250000000000001,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.12999893724918365,0.0032962962962962963,40,4049,0.09250000000000001,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.14242839813232422,0.0032962962962962963,40,4049,0.09250000000000001,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.1548578441143036,0.0032962962962962963,40,4049,0.09250000000000001,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.16728731989860535,0.0032962962962962963,40,4049,0.09250000000000001,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.17971676588058472,0.0032962962962962963,40,4049,0.09250000000000001,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.19214622676372528,0.0032962962962962963,40,4049,0.09250000000000001,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.20457568764686584,0.0032962962962962963,40,4049,0.09250000000000001,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.2170051485300064,0.0032962962962962963,40,4049,0.09250000000000001,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.22943460941314697,0.0032962962962962963,40,4049,0.09250000000000001,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.24186407029628754,0.0032962962962962963,40,4049,0.09250000000000001,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.2542935311794281,0.003283950617283951,40,4049,0.09250000000000001,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.26672297716140747,0.003283950617283951,40,4049,0.09250000000000001,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.27915245294570923,0.003283950617283951,40,4049,0.09250000000000001,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.2915818989276886,0.003283950617283951,40,4049,0.09250000000000001,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.30401134490966797,0.003271604938271605,40,4049,0.09250000000000001,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.3164408206939697,0.003259259259259259,40,4049,0.09125000000000001,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.3288702964782715,0.003259259259259259,40,4049,0.09125000000000001,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.34129974246025085,0.003259259259259259,40,4049,0.09125000000000001,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.3537291884422302,0.0032469135802469136,40,4049,0.09000000000000001,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.366158664226532,0.0032222222222222227,40,4049,0.0875,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.37858811020851135,0.003197530864197531,40,4049,0.08625000000000001,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.3910175859928131,0.003197530864197531,40,4049,0.08625000000000001,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.4034470319747925,0.003197530864197531,40,4049,0.08625000000000001,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.41587647795677185,0.0031851851851851854,40,4049,0.08499999999999999,994,9740
0,100,0.3,0.0,harm,hybrid,0.01,likes,0.1,1.0,0,0.4283059537410736,0.0031111111111111114,40,4049,0.07875000000000001,994,9740
